App_MyTT,ARPU_Nov24,ARPU_Dec24,ARPU_Jan25,Min_TT_Nov24,Min_TT_Dec24,Min_TT_Jan25,Min_HorsTT_Nov24,Min_HorsTT_Dec24,Min_HorsTT_Jan25,Min_TT_ServiceClient_Nov24,Min_TT_ServiceClient_Dec24,Min_TT_ServiceClient_Jan25,Nbr_Recharges_Nov24,Nbr_Recharges_Dec24,Nbr_Recharges_Jan25,Volume_Data_Nov24,Volume_Data_Dec24,Volume_Data_Jan25,Ancienneté_Abonné,Résiliation
0,53.92,44.465,162.22,0.0,2.16,0.0,7.91,13.58,22.81,0.53,0.4,0.7,5,6,11,39.92,0.0,157.95,232,0
1,190.622,210.083,173.518,126.04,158.33,79.14,17.74,18.18,24.14,0.0,0.0,0.0,9,10,6,0.0,0.0,0.0,403,0
1,613.35,790.6380000000001,799.2919999999999,20.63,161.49,166.83,527.515,513.1300000000001,504.935,0.0,0.0,0.0,7,19,18,0.0,0.0,0.0,2466,0
0,107.335,28.807,0.0,41.16,2.83,0.0,83.71,30.14,0.0,0.0,0.0,0.0,12,4,2,0.0,0.0,0.0,296,1
0,83.97,37.251,54.99,12.48,0.0,0.0,67.04,48.58,49.76,0.0,8.71,0.0,1,3,2,0.0,0.0,0.0,481,0
1,0.0,204.862,406.975,0.0,272.965,262.38,0.0,37.51,56.26,0.0,0.0,0.0,2,13,12,0.0,0.0,0.0,328,0
1,344.229,177.755,142.071,109.86,29.09,23.31,110.29,116.86,84.54,4.14,0.0,0.0,19,10,5,316.78,193.44,0.0,981,0
1,225.736,227.428,215.756,116.68,139.99,136.91,201.93,186.66,140.73,0.0,0.0,0.0,8,6,4,0.0,0.0,0.0,2760,0
0,61.225,61.419,26.391,15.01,34.33,11.61,41.88,22.18,13.15,0.0,0.0,0.0,4,6,3,0.0,0.0,0.0,487,0
1,333.088,593.225,681.416,170.03,272.965,262.24,511.91,513.1300000000001,504.935,0.0,0.0,0.0,7,8,13,0.0,0.0,21.59,486,0
0,193.84,100.2,209.35,23.41,46.33,43.88,127.94,113.78,212.14,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,2983,0
0,101.36,7.69,56.844,40.43,5.16,15.41,48.83,2.84,61.26,0.0,0.0,0.0,4,1,6,0.0,0.0,0.0,1081,0
0,42.78,94.02,46.104,3.49,3.91,3.13,46.98,75.51,36.04,0.0,0.0,0.0,5,2,4,0.0,0.0,0.0,1284,0
0,151.7,64.848,111.985,0.0,0.0,0.0,40.09,0.0,14.66,14.33,0.0,5.33,15,6,11,469.4,366.98,240.39,756,0
1,795.01625,790.6380000000001,431.938,286.1175,272.965,137.38,527.515,513.1300000000001,404.94,0.0,0.0,3.76,19,19,18,0.0,0.0,0.0,725,0
1,213.237,226.658,212.798,77.24,90.79,91.48,109.73,124.46,97.76,0.0,0.0,0.0,4,5,6,0.0,0.0,0.0,2730,0
1,443.836,311.722,493.297,286.1175,272.965,195.38,131.86,86.93,115.54,8.3,10.83,7.43,6,2,2,1023.93,1047.21,735.42,3007,0
1,537.667,474.703,441.383,7.93,0.36,0.55,99.76,41.59,113.46,0.0,0.0,0.0,1,3,4,2305.7,2414.37,2519.82,322,0
1,795.01625,790.6380000000001,375.405,4.43,1.74,0.93,527.515,513.1300000000001,298.14,0.5,0.0,0.0,19,19,18,0.0,0.0,0.0,734,0
0,131.963,10.146,40.98,14.93,11.54,5.14,158.09,29.13,32.84,0.0,0.0,0.0,3,3,0,0.0,0.0,0.0,3651,0
0,122.775,299.12,133.867,0.0,0.0,0.0,0.0,1.1,0.0,0.0,0.0,0.0,4,4,3,1663.14,1224.02,1031.21,1791,0
1,477.743,233.768,106.751,286.1175,166.28,70.29,36.68,42.53,22.59,0.0,0.0,0.0,19,11,5,0.0,0.0,0.0,1738,0
0,260.898,260.898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,4,1,1999.74,1452.28,0.0,835,0
0,16.5,5.0,101.375,6.38,0.18,76.44,3.38,3.66,14.14,0.0,0.0,0.56,1,3,4,0.0,0.0,0.0,201,0
0,168.673,135.331,36.78,4.4,7.43,0.0,256.09,119.83,36.63,0.0,0.0,0.0,8,2,1,0.0,0.0,0.0,311,0
1,573.94,581.51,799.2919999999999,31.84,69.53,40.74,408.19,353.71,504.935,0.0,0.0,0.0,5,4,4,942.36,764.63,1042.91,1095,0
1,688.895,685.104,227.643,90.38,87.69,25.63,447.08,513.1300000000001,394.61,0.0,2.66,0.0,8,10,7,0.0,0.0,0.0,2736,0
1,795.01625,790.6380000000001,799.2919999999999,17.43,1.7,19.69,20.94,0.78,32.76,0.0,0.0,0.0,11,9,7,8253.6,5219.07,3847.58,2469,0
0,130.383,221.384,67.48,4.33,24.48,15.46,51.96,100.64,28.74,0.0,0.0,0.0,14,18,8,296.74,398.2,79.64,1330,0
1,522.16,475.852,457.949,55.14,40.98,56.88,223.96,247.76,245.78,0.0,0.0,0.0,10,8,7,581.67,816.15,1411.81,1406,0
0,91.379,91.134,25.77,62.43,45.18,10.51,28.43,23.59,13.08,0.0,0.0,0.0,3,7,4,0.0,8.25,0.0,376,0
0,46.526,112.479,31.558,7.98,22.64,4.06,43.83,86.43,22.49,0.0,0.0,0.0,3,7,3,0.0,0.0,0.0,1830,0
1,257.052,623.682,791.808,30.41,12.51,81.51,446.11,513.1300000000001,504.935,0.0,4.73,0.0,3,8,9,0.0,0.0,0.0,327,0
0,169.032,58.575,0.0,256.64,121.29,0.0,3.41,0.0,1.45,0.0,0.0,1.45,6,1,3,0.0,0.0,0.0,1702,0
1,112.048,215.003,267.475,11.84,57.78,13.59,37.44,131.89,99.33,0.0,2.33,4.59,11,9,16,836.65,0.0,611.79,397,0
0,94.629,69.795,44.261,26.89,17.99,21.59,58.68,44.61,16.06,0.0,0.0,0.0,12,11,6,0.0,0.0,0.0,977,0
0,51.033,90.524,90.511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6,5,9,100.94,308.9,76.79,690,0
0,199.966,132.182,168.998,279.09,147.88,163.43,116.31,121.06,142.14,0.0,0.0,0.0,8,9,6,0.0,0.0,0.0,386,0
1,795.01625,759.051,730.864,36.34,7.91,65.73,527.515,513.1300000000001,504.935,1.09,0.0,0.0,11,9,10,0.0,0.0,82.33,895,0
0,136.442,190.06,28.587,0.0,8.05,34.98,4.96,17.89,54.53,0.0,0.0,0.0,2,3,1,632.82,535.29,0.0,1528,1
0,241.972,99.331,34.202,135.46,28.79,0.46,98.58,29.49,10.04,0.0,0.0,0.0,5,2,1,0.0,0.0,0.0,1384,0
0,25.208,161.191,370.571,6.11,7.06,5.09,19.44,23.43,42.19,0.0,0.0,0.0,2,4,6,0.0,300.09,331.37,2984,0
0,132.215,187.976,175.76,26.33,32.14,30.38,60.64,81.46,73.99,0.0,0.0,0.0,6,5,3,0.0,0.0,0.0,468,0
1,151.711,151.713,303.757,0.0,0.0,0.0,0.0,0.0,12.93,0.0,0.0,0.0,3,3,3,599.15,479.71,1561.43,665,0
1,109.306,204.332,292.898,14.91,19.83,49.39,229.09,376.61,351.78,0.0,0.0,0.65,3,2,3,0.0,0.0,0.0,741,0
0,26.432,48.47,107.335,6.08,9.76,15.69,13.06,33.68,57.23,0.0,0.0,0.0,3,4,6,0.0,0.0,0.0,2331,0
1,468.422,481.072,437.93,286.1175,272.965,262.38,127.69,136.06,107.41,3.91,0.0,0.0,12,16,15,0.0,0.0,0.0,2510,0
1,252.35,548.48,610.559,58.34,175.73,262.38,158.16,513.1300000000001,504.935,0.0,0.0,0.0,1,7,6,0.0,0.0,0.0,3923,0
1,93.378,209.611,69.97,0.11,39.34,5.11,99.53,90.91,85.39,0.0,11.23,24.41,5,5,4,0.0,182.98,0.0,776,0
1,795.01625,554.61,781.106,98.18,72.14,101.21,527.515,513.1300000000001,504.935,0.0,7.6,5.83,17,19,18,0.0,0.0,0.0,254,0
1,248.971,42.728,232.124,107.83,76.86,10.33,45.66,0.0,95.08,0.0,0.0,8.63,8,5,6,0.0,0.0,0.0,202,0
1,35.821,51.275,106.653,0.0,3.01,2.3,4.19,1.26,24.86,0.0,0.0,0.0,4,4,10,0.0,0.0,0.0,493,0
1,251.984,219.219,150.403,74.04,92.94,71.09,170.18,102.99,39.71,0.0,0.0,0.0,3,2,2,0.0,0.0,0.0,316,0
1,308.577,351.176,389.75,286.1175,272.965,262.38,151.43,143.09,208.78,0.0,0.88,0.0,7,8,10,0.0,0.0,0.0,1722,0
1,188.133,342.829,85.74,16.41,40.64,0.0,251.66,442.08,42.14,3.61,0.0,0.0,10,11,3,0.0,0.0,0.0,945,0
1,558.209,232.662,799.2919999999999,18.88,0.28,42.94,378.48,39.91,504.935,0.0,2.55,3.25,8,3,9,39.61,1856.69,1418.07,400,0
1,17.767,108.725,178.148,1.7,4.59,0.0,6.99,2.18,0.0,3.65,0.26,0.0,2,4,6,0.0,106.2,337.09,530,0
1,147.171,33.855,258.532,1.48,0.0,10.64,12.59,12.23,42.94,0.0,0.0,0.0,3,5,5,0.0,32.28,759.84,269,0
1,94.774,21.755,151.593,7.13,0.56,5.76,28.09,63.24,14.26,9.76,1.5,0.0,7,8,4,0.0,0.0,0.0,2372,0
1,336.816,357.726,146.514,56.89,52.63,31.26,222.93,230.49,81.18,0.0,0.0,0.65,8,9,4,0.0,0.0,0.0,1478,0
1,511.198,239.974,323.772,286.1175,85.11,96.58,492.14,262.18,446.18,0.0,3.26,0.0,19,12,15,0.0,0.0,0.0,491,0
1,68.562,117.482,118.146,2.48,3.56,4.91,62.11,89.49,85.11,0.0,0.0,0.0,2,2,4,0.0,0.0,0.0,628,0
1,180.42,203.025,277.428,20.23,17.53,11.53,41.66,44.29,45.13,0.0,0.0,0.0,8,8,12,298.7,204.97,255.61,589,0
1,528.262,86.208,598.733,286.1175,70.04,262.38,83.41,31.58,57.54,0.0,0.0,0.0,19,6,18,0.0,0.0,0.0,482,0
1,275.272,303.683,329.529,42.99,24.16,5.2,251.59,261.59,504.935,0.0,0.0,0.0,2,5,3,0.0,0.0,0.0,2535,0
1,506.861,370.357,371.915,199.28,272.965,262.38,42.44,44.73,109.64,0.0,5.34,0.13,6,8,8,0.0,0.0,0.0,1537,0
1,400.767,334.843,415.435,0.0,9.63,21.2,357.73,238.13,322.03,0.0,0.36,0.0,9,11,10,0.0,0.0,0.0,1297,0
1,407.075,549.554,37.989,286.1175,272.965,63.39,234.79,513.1300000000001,19.18,0.0,0.23,0.0,19,19,3,0.0,0.0,0.0,543,0
1,281.887,450.379,618.585,99.36,113.96,96.03,203.96,317.63,306.16,0.0,3.41,0.0,8,15,17,0.0,0.0,0.0,725,0
1,331.484,207.642,326.201,105.88,48.19,82.28,133.76,74.36,87.79,0.0,0.0,0.0,19,18,18,0.0,0.0,0.0,1465,0
0,227.13,267.717,81.39,0.11,22.04,2.44,38.31,46.73,19.86,0.0,4.7,0.0,19,19,6,293.02,238.45,33.84,241,1
1,0.0,120.669,2.1,0.0,1.0,0.0,0.0,22.53,3.93,0.0,22.53,0.0,3,3,3,0.0,119.51,0.0,2527,0
1,118.85,225.704,307.566,70.26,123.69,126.46,40.16,88.18,136.06,0.0,0.0,0.0,8,15,14,0.0,0.0,0.36,452,0
1,271.252,37.145,0.0,154.41,33.09,0.0,80.18,9.38,0.0,11.09,0.0,0.0,6,4,1,0.0,0.0,0.0,765,0
1,344.374,336.666,565.521,7.99,14.09,5.16,165.54,116.31,259.18,0.0,0.0,21.78,11,16,18,0.0,0.0,60.01,889,0
1,392.125,680.228,74.6,286.1175,272.965,159.91,168.11,185.19,11.09,4.68,6.13,0.0,5,12,1,0.0,0.0,0.0,454,0
1,168.952,1.53,20.686,0.0,0.0,0.0,2.88,8.91,0.0,0.0,0.0,0.0,8,2,2,601.63,0.0,133.84,971,0
1,228.011,237.825,207.179,29.19,15.36,12.29,145.11,59.36,40.49,0.0,0.0,0.0,8,5,6,450.94,465.22,513.0,2372,0
1,131.074,133.578,48.344,17.19,0.53,10.53,137.41,187.56,55.91,0.0,0.0,0.0,5,7,3,0.0,0.0,0.0,279,0
1,330.447,242.21,416.743,31.01,17.59,68.33,273.24,281.46,284.74,0.0,0.0,0.0,8,9,14,0.0,0.0,558.48,747,0
1,100.003,33.657,0.0,28.06,11.13,0.0,137.74,47.34,0.0,1.9,0.0,0.0,4,4,1,5.48,0.0,0.0,361,0
1,291.934,440.38,321.9,25.09,50.23,52.16,85.56,178.84,105.56,0.0,10.1,6.75,8,11,10,0.0,0.0,28.84,3305,0
1,795.01625,513.258,306.149,286.1175,204.09,52.98,122.49,88.83,56.59,0.0,0.0,0.0,18,13,9,2416.63,1362.0,1785.07,3107,0
1,39.591,99.35,409.898,28.76,74.79,104.96,31.06,108.61,179.53,0.0,0.0,0.0,5,5,11,0.0,0.0,0.0,709,0
1,56.8,24.188,90.0,7.34,2.06,1.36,33.56,25.09,54.76,0.0,0.21,0.0,5,4,2,0.0,0.0,0.0,237,0
1,345.929,105.562,272.776,65.81,52.73,262.38,282.28,64.31,118.06,0.0,0.41,0.0,5,2,3,0.0,0.0,0.0,628,0
1,289.084,294.07,279.139,54.99,50.81,41.54,183.96,184.64,209.78,0.0,0.0,0.0,12,13,10,0.0,0.0,0.0,398,0
1,725.13,790.6380000000001,570.4,103.88,157.54,71.54,527.515,513.1300000000001,504.935,0.0,0.0,7.75,8,8,5,0.0,0.0,81.72,2531,0
1,0.0,160.621,436.751,0.0,10.59,109.31,0.0,24.26,167.78,0.0,16.69,0.0,4,5,10,0.0,83.89,517.1,1030,0
1,318.174,100.83,88.846,84.93,85.33,64.23,143.46,104.76,82.81,0.0,0.05,0.98,4,6,3,0.0,0.0,0.0,2426,0
1,86.096,83.641,82.197,39.94,28.04,14.96,64.06,60.39,51.89,0.0,0.0,0.0,3,6,3,0.0,0.0,0.0,939,0
1,248.201,0.35,106.476,286.1175,0.0,164.33,68.71,0.6,23.94,0.0,0.0,0.0,3,7,11,0.0,0.0,0.0,1218,0
1,310.845,178.836,145.011,192.31,120.11,55.08,55.29,40.51,55.08,0.0,0.0,0.0,19,19,14,0.0,0.0,0.0,1366,0
1,139.091,73.531,78.77,26.49,15.09,7.66,134.83,74.49,67.56,0.8,17.99,0.0,4,4,1,0.0,0.0,0.0,735,0
1,83.36,44.075,10.4,34.86,19.74,6.34,27.39,10.66,4.59,0.0,0.0,0.0,3,4,1,0.0,0.0,0.0,774,0
0,240.64,158.513,0.0,65.74,17.11,0.0,173.91,88.11,0.0,1.66,14.26,0.0,8,6,0,0.0,0.0,0.0,256,1
1,241.973,113.591,105.257,21.71,36.73,17.68,164.09,75.49,70.88,0.28,0.0,0.0,12,4,5,0.0,0.0,0.0,1837,0
1,313.606,396.699,561.588,122.79,272.965,262.38,503.04,336.51,240.71,3.68,0.0,0.0,6,6,6,0.0,0.0,0.0,699,0
1,0.0,37.631,99.342,0.0,24.79,19.11,0.0,4.21,57.93,0.0,0.21,0.0,2,5,7,0.0,0.0,0.0,255,0
1,342.968,316.883,377.729,55.76,84.03,130.98,360.63,376.23,464.13,0.0,0.0,0.18,5,4,5,0.0,0.0,0.0,1662,0
1,384.288,265.796,372.183,215.81,122.99,115.36,271.71,204.59,307.14,0.0,0.08,0.0,8,6,4,0.0,0.0,0.0,1158,0
1,321.583,790.6380000000001,799.2919999999999,286.1175,272.965,262.38,118.06,444.83,504.935,0.0,0.0,16.68,10,15,18,0.0,0.0,10.27,1112,0
1,141.352,189.782,286.242,10.49,5.61,29.91,94.03,132.21,161.01,0.65,0.0,0.0,7,7,12,0.0,0.0,0.0,948,0
1,-2.19,172.477,129.98,0.0,201.53,123.33,10.35,140.73,129.59,0.0,8.23,0.0,3,8,2,0.0,0.0,0.0,587,0
1,163.472,352.735,160.882,41.71,41.03,45.46,136.71,230.04,140.31,0.0,0.0,0.0,3,5,2,0.0,0.0,0.0,2326,0
1,285.452,323.123,369.375,68.03,62.06,12.01,81.46,136.73,22.98,0.03,0.48,0.0,12,10,7,125.32,77.3,262.52,461,0
0,77.655,136.2,84.412,171.88,102.76,56.49,65.53,68.09,34.38,0.0,0.63,0.0,3,7,4,0.0,0.0,0.0,2271,1
1,7.86,54.81,103.909,0.0,4.81,5.46,7.51,78.31,99.54,0.0,0.0,0.0,2,5,5,0.0,0.0,0.0,304,0
1,795.01625,790.6380000000001,799.2919999999999,286.1175,272.965,262.38,314.64,392.93,504.935,13.16,1.96,25.98,13,9,11,0.0,0.0,1164.72,1803,0
1,141.771,124.669,139.977,53.93,35.64,15.06,73.36,92.18,114.69,0.0,0.43,2.56,7,10,7,0.0,0.0,0.0,431,0
1,202.589,226.223,312.034,25.69,12.53,15.03,38.63,49.78,39.44,0.0,0.0,1.0,5,9,6,421.5,746.19,686.35,1393,0
1,349.2,81.48,104.7,5.23,0.15,3.18,233.21,67.89,66.74,0.0,0.0,0.0,4,1,1,0.0,0.0,0.0,2337,0
1,158.959,44.247,0.0,37.19,11.99,0.0,81.43,29.13,0.45,0.0,0.0,0.45,7,3,2,0.0,0.0,0.0,496,0
1,35.814,227.767,41.256,28.39,25.89,18.48,57.83,69.79,37.41,0.0,0.0,0.0,3,5,2,0.0,0.0,0.0,2983,0
1,129.505,62.585,133.079,0.78,0.45,0.0,75.04,39.46,86.04,1.51,0.0,0.0,14,9,16,0.0,0.0,0.0,1839,0
1,445.238,357.658,362.884,108.98,60.28,66.89,439.94,380.66,334.76,0.0,0.0,0.0,8,7,4,0.0,0.0,0.0,396,0
1,186.47,204.02,208.014,235.54,254.99,244.03,93.44,82.61,103.96,0.0,0.06,0.0,11,8,10,0.0,0.0,0.0,215,0
0,780.323,155.076,-0.5,149.01,5.94,0.0,202.93,85.63,0.0,0.11,0.0,0.0,19,6,1,0.0,0.0,0.0,580,1
1,51.05,29.231,94.48,34.03,12.21,14.63,66.96,33.01,82.88,0.0,0.0,0.0,3,5,3,0.0,0.0,0.0,860,0
1,105.287,96.211,123.405,11.33,11.43,21.19,85.49,72.14,96.41,10.98,0.0,0.0,6,4,7,0.0,0.0,0.0,419,0
1,67.2,38.44,42.655,17.61,23.79,9.94,41.38,16.08,24.94,0.0,0.0,0.0,3,2,3,0.0,0.0,0.0,541,0
1,795.01625,790.6380000000001,130.2,286.1175,272.965,105.23,297.41,282.56,14.11,0.0,0.0,0.0,19,19,2,0.0,0.0,0.0,777,0
1,215.664,160.335,182.317,4.54,1.71,0.83,78.33,4.66,32.14,0.0,0.0,0.56,5,9,7,495.25,568.07,818.41,287,0
1,189.249,39.36,164.556,99.68,5.41,31.91,131.71,28.13,147.01,0.0,0.0,0.0,7,7,3,0.0,0.0,0.0,545,0
1,745.726,178.013,35.621,286.1175,23.56,5.01,527.515,261.64,35.79,5.26,0.0,0.0,19,8,4,0.0,0.0,0.0,467,0
1,0.0,280.951,529.973,0.0,272.965,262.38,0.0,30.16,309.89,0.0,0.0,0.0,4,10,13,0.0,0.0,0.0,741,0
1,133.357,99.741,55.839,10.81,9.21,2.36,151.86,144.48,62.66,0.0,0.0,0.0,6,5,4,89.24,0.0,0.0,2600,0
1,361.538,68.545,71.256,40.81,1.66,23.89,196.21,42.58,31.31,0.0,0.0,0.0,11,1,3,0.0,0.0,0.0,250,0
1,164.8,200.25,10.0,114.53,130.86,2.46,284.13,233.73,7.53,0.0,0.0,0.0,3,4,2,0.0,0.0,0.0,3202,0
1,716.969,700.447,660.805,270.31,58.49,63.74,527.515,513.1300000000001,504.935,0.18,0.0,0.0,9,10,6,0.0,0.0,0.0,3651,0
1,99.7,104.792,171.8,1.38,56.39,16.38,87.94,73.01,167.13,0.0,0.0,0.0,0,5,2,0.0,0.0,0.0,1197,0
1,207.352,272.324,171.846,49.73,28.84,28.49,351.54,270.58,267.71,0.0,0.0,0.0,5,3,4,0.0,0.0,0.0,2441,0
1,90.204,117.827,136.711,0.0,3.89,4.63,0.0,20.66,22.28,0.0,0.0,0.0,10,13,15,243.81,336.3,334.25,852,0
1,417.21,299.094,21.67,252.99,145.76,3.86,285.78,317.59,28.59,4.33,0.0,0.0,8,6,1,0.0,0.0,0.0,514,0
1,240.846,289.915,254.796,114.19,111.29,98.78,153.43,235.69,84.01,0.0,0.0,0.0,10,14,10,0.0,0.0,0.0,966,0
1,152.156,155.015,167.471,30.46,26.69,8.26,89.33,94.23,113.48,0.13,0.0,0.0,11,15,17,0.0,0.0,0.0,735,0
0,795.01625,506.583,18.6,286.1175,164.98,19.93,410.98,392.16,3.73,2.16,0.0,0.0,14,7,0,432.35,312.91,0.0,220,1
1,241.795,82.507,229.988,22.18,12.39,11.74,52.33,55.83,106.99,7.45,0.0,0.0,7,3,3,991.63,0.0,696.85,469,0
1,336.343,325.084,0.0,286.1175,272.965,0.0,65.88,91.48,0.0,0.0,0.0,0.0,3,5,1,0.0,0.0,0.0,376,0
1,255.137,214.528,375.272,84.79,136.71,262.38,199.89,87.88,82.48,8.01,0.0,0.0,6,3,7,0.0,0.0,0.0,2470,0
1,45.354,39.52,48.51,32.46,20.66,29.19,7.99,14.61,19.66,0.0,0.0,0.0,7,4,5,0.0,0.0,0.0,302,0
1,245.57,263.529,303.78,25.54,10.58,5.93,165.93,172.91,209.78,0.0,0.0,0.0,9,11,12,0.0,0.0,0.0,1883,0
1,281.828,406.337,333.865,25.98,8.36,44.51,391.76,388.58,249.11,0.1,0.0,0.0,19,19,18,0.0,0.0,0.0,453,0
1,27.066,101.227,36.848,4.14,2.46,2.28,14.41,53.44,15.89,0.0,0.0,0.0,4,9,5,0.0,0.0,0.0,1172,0
1,365.238,294.02,327.639,156.23,176.11,146.06,97.34,28.94,59.71,0.0,0.0,0.0,15,11,13,131.86,144.24,215.05,1016,0
1,479.832,0.0,0.0,46.06,0.0,0.0,527.515,0.0,0.0,2.06,0.0,0.0,7,3,3,0.0,0.0,0.0,745,0
1,69.824,342.124,267.287,1.06,8.23,11.24,50.73,186.98,124.56,0.0,0.0,0.0,4,16,16,8.61,238.73,204.83,696,0
1,430.105,478.138,342.032,138.86,272.965,179.66,527.515,513.1300000000001,320.93,0.0,0.0,0.0,8,8,4,0.0,0.0,0.0,1040,0
1,130.564,16.4,0.0,20.21,0.0,0.0,20.06,0.0,0.0,0.0,0.0,0.0,3,1,0,0.0,0.0,0.0,226,0
1,167.878,194.041,9.602,0.0,0.0,0.0,0.0,0.56,30.59,0.0,0.0,14.48,2,2,1,1805.44,1743.7,0.0,1095,0
0,788.132,0.6,142.7,96.21,0.0,5.34,527.515,0.0,47.46,0.0,0.0,0.0,14,1,4,9.92,0.0,0.0,326,1
1,184.511,301.429,310.766,80.64,94.11,37.89,86.53,87.09,50.96,0.0,0.0,0.0,7,10,9,0.0,473.43,385.75,1086,0
1,132.15,164.95,130.835,39.91,42.94,43.31,79.44,124.73,126.18,0.0,0.0,10.48,7,3,6,0.0,0.0,0.0,1908,0
1,462.534,684.041,799.2919999999999,30.88,213.83,262.38,527.515,513.1300000000001,504.935,0.0,0.0,5.53,7,10,10,0.0,0.0,0.0,306,0
1,795.01625,790.6380000000001,799.2919999999999,286.1175,272.965,262.38,527.515,513.1300000000001,504.935,2.4,0.0,0.0,19,19,17,0.0,0.0,0.0,950,0
1,162.835,139.413,123.171,0.0,0.0,0.0,7.71,0.48,0.0,0.0,0.0,0.0,3,5,2,1620.29,136.4,715.6,320,0
1,177.754,73.106,11.318,29.84,2.3,0.0,88.51,5.76,0.0,0.0,0.0,0.0,15,6,3,1017.58,144.71,20.35,599,0
1,330.534,338.521,505.92,286.1175,272.965,262.38,13.43,41.71,21.79,0.55,1.38,12.58,19,19,18,0.0,0.0,0.0,634,0
1,213.822,122.755,82.772,0.0,0.0,0.0,0.0,1.38,0.0,0.0,0.0,0.0,4,3,2,941.65,300.52,193.98,398,0
1,436.476,221.095,262.076,30.61,10.36,3.43,382.39,293.98,167.94,0.0,0.0,0.0,7,3,4,0.0,0.0,0.0,1457,0
1,76.637,85.806,181.487,2.61,0.2,1.1,13.69,14.13,53.89,0.0,0.0,0.0,6,8,8,0.0,0.0,236.15,1848,0
1,97.8,790.6380000000001,799.2919999999999,8.74,272.965,262.38,41.84,513.1300000000001,504.935,0.0,0.0,0.41,2,13,15,0.0,0.0,0.0,1628,0
1,216.381,138.736,290.673,16.43,68.94,19.59,121.43,93.56,68.33,0.18,3.23,9.48,8,4,9,0.0,0.0,359.39,2341,0
1,180.433,281.124,208.088,144.54,134.53,68.61,133.73,225.21,164.56,0.65,12.29,5.23,5,10,8,0.0,0.0,0.0,2110,0
1,494.546,379.6,205.0,50.63,38.76,19.68,527.515,504.96,182.89,0.0,0.0,0.18,6,4,2,0.0,0.0,0.0,228,0
1,317.321,270.925,45.796,25.33,11.66,9.58,21.11,22.81,28.21,0.0,0.0,0.0,6,5,3,498.04,767.74,0.0,1367,0
1,286.639,309.986,409.88,108.74,57.33,78.31,157.56,181.43,254.79,0.0,0.0,0.0,7,5,8,0.0,0.0,0.0,2382,0
0,0.0,83.483,91.696,0.0,0.0,0.38,0.0,0.0,8.08,0.0,0.0,7.21,1,3,5,0.0,515.67,254.38,282,1
1,240.124,329.488,285.916,58.44,56.91,58.31,166.33,249.03,204.48,0.0,0.0,0.0,11,19,18,0.0,0.0,0.0,356,0
1,436.917,428.304,548.583,115.36,272.965,209.06,366.48,513.1300000000001,504.935,0.0,0.0,0.0,11,14,13,10.62,1.7,1.35,486,0
1,129.992,75.346,78.82,0.0,0.0,0.0,185.14,93.36,118.16,0.0,0.0,0.35,3,6,2,0.0,0.0,0.0,487,0
1,111.993,76.105,108.398,30.33,8.88,30.68,55.44,22.81,25.31,0.0,0.0,0.0,8,6,9,11.6,26.29,6.56,1525,0
1,795.01625,790.6380000000001,639.765,286.1175,272.965,262.38,287.73,311.79,218.44,0.0,0.0,0.0,19,19,16,393.68,428.63,428.19,206,0
1,398.475,245.455,455.03,17.34,10.94,9.56,86.13,84.31,64.16,0.0,0.0,0.0,14,19,18,2125.04,589.94,1023.83,1009,0
1,207.662,176.298,182.792,38.46,43.88,26.94,113.79,105.48,115.89,0.0,0.0,0.0,3,4,2,0.0,0.0,0.0,1422,0
1,0.53,53.598,103.64,0.0,0.0,0.0,9.88,10.71,11.99,0.0,2.45,3.81,0,5,5,0.0,0.0,0.0,1153,0
1,445.341,713.325,331.428,4.33,49.99,38.61,527.515,513.1300000000001,463.36,0.0,45.74,6.51,13,19,8,67.13,119.37,61.59,553,0
1,36.023,107.781,72.314,0.0,3.74,0.0,5.86,24.39,20.06,0.0,0.0,0.0,3,14,10,0.0,0.0,0.0,757,0
1,795.01625,790.6380000000001,799.2919999999999,128.94,120.01,103.69,275.26,398.98,112.96,0.0,0.0,4.83,9,10,18,734.44,919.9,849.81,513,0
1,761.38,123.11,299.9,34.78,1.53,6.24,62.98,10.89,58.13,0.0,0.0,0.0,7,3,2,21.3,0.0,0.0,989,0
1,316.099,248.078,285.26,12.51,16.03,9.74,335.18,310.21,338.71,0.0,0.0,0.0,3,3,1,0.0,0.0,0.0,1301,0
1,182.562,322.348,233.562,4.09,0.0,0.1,93.11,158.19,141.44,0.0,0.0,0.0,4,5,2,0.0,151.87,57.83,2372,0
1,218.413,52.6,0.0,116.61,62.03,0.0,311.23,52.08,0.0,0.0,0.0,0.0,4,1,2,0.0,0.0,0.0,213,0
1,795.01625,790.6380000000001,723.709,76.39,14.96,34.81,527.515,513.1300000000001,504.935,0.0,0.0,0.0,8,7,4,0.0,0.0,0.0,3100,0
1,290.711,347.761,151.835,206.34,195.88,41.21,62.76,90.01,7.79,0.0,0.0,0.0,12,10,6,0.0,0.0,0.0,395,0
1,61.69,24.961,67.2,1.44,3.43,3.01,50.63,30.63,52.46,0.0,0.0,0.0,2,3,2,0.0,0.0,0.0,2678,0
